3.3600,0.9892, -0.1035, 0.0791, -0.0090, 2.6386, -0.2959, 1.7431, -0.2918, 1.7616, -0.5611, 0.0880, -0.0027, -0.0281, 1.7608, -0.0529, 0.3879, -0.0111
3.3900,0.9834, -0.1278, 0.0789, -0.0100, 2.6223, -0.3683, 1.7441, -0.2840, 1.7542, -0.7108, 0.0876, -0.0033, -0.0380, 1.7527, -0.0710, 0.3873, -0.0147
3.4200,0.9764, -0.1518, 0.0787, -0.0110, 2.6230, -0.3652, 1.7276, -0.3554, 1.7395, -0.9711, 0.0876, -0.0031, -0.0370, 1.7519, -0.0635, 0.3874, -0.0142
3.4500,0.9764, -0.1518, 0.0784, -0.0120, 2.6034, -0.4364, 1.7289, -0.3496, 1.7439, -0.8844, 0.0870, -0.0040, -0.0464, 1.7418, -0.0846, 0.3867, -0.0179
3.4800,0.9682, -0.1754, 0.0778, -0.0141, 2.5805, -0.5064, 1.7090, -0.4197, 1.7264, -1.1386, 0.0870, -0.0039, -0.0455, 1.7409, -0.0781, 0.3867, -0.0175
3.5100,0.9682, -0.1754, 0.0774, -0.0151, 2.5824, -0.4999, 1.6859, -0.4905, 1.7111, -1.3127, 0.0858, -0.0046, -0.0613, 1.7083, -0.0974, 0.3852, -0.0230
3.5400,0.9589, -0.1986, 0.0771, -0.0160, 2.5562, -0.5688, 1.6911, -0.4700, 1.7144, -1.2630, 0.0855, -0.0056, -0.0632, 1.7109, -0.1103, 0.3849, -0.0245
3.5700,0.9484, -0.2213, 0.0767, -0.0170, 2.5572, -0.5659, 1.6630, -0.5441, 1.6928, -1.4759, 0.0851, -0.0052, -0.0671, 1.6898, -0.1022, 0.3844, -0.0253
3.6000,0.9484, -0.2213, 0.0763, -0.0180, 2.5279, -0.6331, 1.6671, -0.5334, 1.6986, -1.4001, 0.0847, -0.0062, -0.0700, 1.6942, -0.1220, 0.3840, -0.0272
3.6300,0.9368, -0.2434, 0.0753, -0.0200, 2.4954, -0.6988, 1.6354, -0.6055, 1.6734, -1.6364, 0.0841, -0.0059, -0.0755, 1.6693, -0.1158, 0.3833, -0.0285
3.6600,0.9368, -0.2434, 0.0749, -0.0209, 2.4981, -0.6926, 1.6048, -0.6659, 1.6794, -1.5661, 0.0837, -0.0068, -0.0783, 1.6740, -0.1343, 0.3828, -0.0303
3.6900,0.9241, -0.2649, 0.0744, -0.0217, 2.4625, -0.7565, 1.6076, -0.6588, 1.6602, -1.7071, 0.0825, -0.0072, -0.0875, 1.6535, -0.1488, 0.3813, -0.0334
3.7200,0.9103, -0.2858, 0.0739, -0.0227, 2.4640, -0.7539, 1.5717, -0.7219, 1.6579, -1.7312, 0.0826, -0.0071, -0.0866, 1.6518, -0.1423, 0.3815, -0.0330
3.7500,0.9103, -0.2858, 0.0733, -0.0235, 2.4255, -0.8157, 1.5746, -0.7168, 1.6367, -1.8687, 0.0813, -0.0077, -0.0953, 1.6290, -0.1589, 0.3799, -0.0363
3.7800,0.8955, -0.3059, 0.0721, -0.0254, 2.3842, -0.8754, 1.5358, -0.7775, 1.6346, -1.8893, 0.0814, -0.0076, -0.0945, 1.6274, -0.1533, 0.3800, -0.0359
3.8100,0.8955, -0.3059, 0.0716, -0.0262, 2.3877, -0.8697, 1.4941, -0.8379, 1.5736, -2.2563, 0.0790, -0.0081, -0.1088, 1.5650, -0.1647, 0.3772, -0.0407
3.8400,0.8797, -0.3253, 0.0710, -0.0270, 2.3436, -0.9273, 1.5039, -0.8202, 1.5790, -2.2146, 0.0785, -0.0088, -0.1107, 1.5691, -0.1761, 0.3766, -0.0420
3.8700,0.8797, -0.3253, 0.0703, -0.0278, 2.3453, -0.9249, 1.4566, -0.8821, 1.5433, -2.3989, 0.0778, -0.0085, -0.1141, 1.5343, -0.1666, 0.3758, -0.0426
3.9000,0.8630, -0.3439, 0.0697, -0.0286, 2.2986, -0.9799, 1.4631, -0.8732, 1.5517, -2.3382, 0.0770, -0.0092, -0.1169, 1.5408, -0.1833, 0.3750, -0.0442
3.9300,0.8453, -0.3616, 0.0682, -0.0302, 2.2494, -1.0324, 1.4129, -0.9321, 1.5113, -2.5406, 0.0772, -0.0091, -0.1161, 1.5445, -0.1808, 0.3752, -0.0438
3.9600,0.8453, -0.3616, 0.0675, -0.0309, 2.2536, -1.0274, 1.3663, -0.9809, 1.5155, -2.5130, 0.0752, -0.0094, -0.1257, 1.5034, -0.1910, 0.3728, -0.0470
